original_text,label,label_name,paraphrase,similarity
"Temasek May Buy Stakes in Minsheng Bank, Medco to Expand Abroad Temasek Holdings Pte, a \$53 billion Singapore government fund, may buy stakes in China #39;s first private bank and Indonesia #39;s biggest listed oil company as it steps up investments abroad.",2,Business,"Temasek Holdings Pte, a Singaporean government fund with assets in Minsheng Bank and Medco, may increase its investments overseas by purchasing shares in China's first private bank and Indonesia's biggest oil corporation.",0.8554
"SEC may finalize Qwest settlement today The Securities and Exchange Commission is expected to announce today a settlement with Qwest that is highly critical of  quot;senior management, quot; two sources familiar with the case said.",2,Business,"The Securities and Exchange Commission is expected to present a resolution with high criticism of Qwest's senior management today, according to two sources familiar with the matter.",0.6128
"AirTran #39;s plan may aid city If the airline acquires some ATA assets, Wichita Mid-Continent could see expanded AirTran service, especially to Chicago. BY PHYLLIS JACOBS GRIEKSPOOR.",2,Business,"If ATA assets are purchased, AirTran could potentially benefit Wichita Mid-Continent by adding more AirTrain services, particularly to Chicago.",0.8354
"Red Sox Formula Is a Model for Success As the shuffling of players intensifies this off-season, some of the Boston Red Sox' pictures will come down. The champions will have to change.",1,Sports,"The Red Sox' roster's transformation will require a change in the team's image, making it a success if not the norm.",0.7566
"US Oct. retail sales up 0.2 Auto sales declined 2.2 percent in October after a 4.3 percent increase in September. Excluding autos, retail sales rose 0.9 percent, the strongest sales since May.",2,Business,"Auto sales in the US fell by 2.2 percent in October, following a 4.3 percent increase in September. Retail sales, except for autos, increased by 0.9 percent, marking the highest level since May.",0.8994
"A target for terrorists An election campaign parades the political divide in the community. Yesterday, amid the extraordinary uncertainty about whether Australians had been taken hostage in Iraq, we saw the glue that unites the two sides of politics.",0,World,"Terrorists target the political divide within the community.’ It was the extraordinary uncertainty about whether Australians have been kidnapped in Iraq, but at least we saw glue between both sides of the political battleground yesterday.",0.7562
"Intel To Start Tech Forum with New Chips Intel is expected to kick off its semi-annual developer forum Tuesday by demonstrating a new dual-core processor, something rival AMD showed off last week.",3,Sci/Tech,"The Intel Developer Forum will commence on Tuesday with a new dual-core processor, which was unveiled earlier this week and made available to developers by AMD.",0.873
"Bank sits tight on rates as house price inflation eases off By Malcolm Moore, Economics Correspondent (Filed: 10/09/2004). The Bank of England held interest rates at 4.75pc yesterday after a series of recent surveys showed the housing market was slowing down.",2,Business,"The economic correspondent, Malcolm Moore, reported on 10/09/2004 that the Bank of England held interest rates at 4.75pc yesterday, as house price inflation eased following a series of surveys.",0.8007
"Stocks on the edge NEW YORK (CNN/Money) - Wall Street took a wait-and-see approach to the final day of the trading week, looking for more information on inflation, trade, oil and a report of Michael Eisner #39;s 2006 departure from Disney.",2,Business,"Wall Street delayed his forecast for inflation, trade, oil, and the upcoming departure of Disney President Michael Eisner in 2006.",0.5891
Radcliffe to Run in New York Marathon  LONDON (Reuters) - World marathon record holder Paula  Radcliffe believes she has put her failure at the Athens  Olympics behind her after announcing on Tuesday that she will  run in the New York marathon on November 7.,1,Sports,"Following her failure at the Athens Olympics, Paula Radcliffe announced her intention to compete in the New York marathon on November 7, believing that her previous performance had no impact on her performance.",0.8507
"GM, Daimler Go Green Team-up will help the companies compete and fill gaps in both firms' portfolios.",2,Business,The introduction of the Daimler Go Green Team-up will aid in filling in the gaps in both firms' portfolios.,0.8846
"Myanmar frees nearly 4,000 prisoners UN Secretary General Kofi Annan has praised the release of several political prisoners in Myanmar, the BBC reported Saturday. Annan also said he hoped others still behind ",0,World,"According to the BBC, Kofi Annan, the UN Secretary General, has commended the release of several political prisoners in Myanmar and expressed his desire for others to come forward.",0.8838
Bush says he will work with allies President Bush told a Thursday news conference he would continue to lead the United States in promoting freedom and democracy in the Middle East.,0,World,Bush announced that he intends to collaborate with supporters and sustain the administration's efforts to promote democracy and freedom in the Middle East.,0.7265
"French Soldier Threatens to Blow Up Depot (AP) AP - A soldier, angry about being forced to retire, was holed up in an army depot with 60 tons of explosives Sunday, threatening to blow it up. About 400 residents were evacuated from nearby villages.",0,World,French soldier threatens to blow up army depot after being forced to retire early on Sunday armed with 60 tons of explosives. About 400 residents from nearby villages were evacuated.,0.8489
Rules for Overtime Pay To Take Effect Monday Employers and workers are confused by eligibility and classification of the new regulations.,2,Business,The new regulations regarding overtime pay to take effect Monday are making it difficult for employers and workers to determine their eligibility and classification.,0.853
Row over Australian army photo A picture of Australian troops dressed as members of the Ku Klux Klan stirs accusations of racism.,0,World,A photo of Australian soldiers dressed as Ku Klux Klan incites accusations of racism.,0.8929
"Eurozone data to confirm slumping confidence, easing inflation BRUSSELS (AFP) - Eurozone figures due out this week will confirm that confidence is slumping due to high oil prices and the rise of the euro, and that inflation is easing, economists said.",2,Business,"Eurozone data, set to be released this week, will confirm that confidence is in decline, and inflation is easing, as economists predict elevated oil prices and a significant increase in the euro.",0.789
Wenger Spares Red-Faced Lehmann Arsenal keeper Jens Lehmann was left red-faced in Athens as two costly mistakes ensured that a Champions League victory slipped through his sides fingers again.,1,Sports,"Jens Lehmann, the keeper of Wenger's Red-Faced Lehman Arsenal, was once again at the receiving end of a disappointing Champions League win in Athens due to two significant errors from his team.",0.8184
"FCC expected to keep states off VoIP's back Sources expect that on Tuesday, the FCC will exempt more Net phone calls from state telephone rules and taxes, even as the cable industry tries to grab VoIP's coattails.",3,Sci/Tech,"The FCC is expected to barring states from implementing VoIP, and sources anticipate that the FCC will exempt more Net phone calls from state telephone regulations and taxes on Tuesday, despite the cable industry's efforts to seize the market.",0.9443
"Now It #39;s Official: Economy Shrunk The US economy slowed more sharply in the second quarter than first thought as oil prices rose and the trade gap swelled, the government said on Friday in a report that confirmed momentum faltered in the spring.",2,Business,"The US economy saw a more significant decrease in the second quarter due to higher oil prices and a wider trade deficit, as confirmed by the government's report on Friday.",0.6467
