original_text,label,label_name,paraphrase,similarity
"Oil Price Spike Had Chilling Effect -Fed The recent spike in oil prices has had some negative impact on the US economy, but the futures markets suggest that this will be a temporary phenomenon, a top Fed official said on Sunday.",2,Business,"The oil price boom has had a cool effect -Feed The recent oil price surge has had a negative impact on the US economy, but futures markets suggest that it will be a temporary phenomenon,"" said a senior Fed official on Sunday.",0.7863
"Bourdais takes series title MEXICO CITY - Sebastien Bourdais took his first Champ Car World Series title, beating teammate Bruno Junqueira with a flag-to-flag win Sunday in the Mexican Grand Prix.",1,Sports,"Bourdais takes the MEXICO CITY series title - Sébastien Bourdais won his first World Champion title of the Series, beating his team-mate Bruno Junqueira with a flag win on Sunday in the Mexican Grand Prix.",0.9549
"Italian GP, Race Fernando spun out of third position while Jarno finished tenth in this afternoon's Italian Grand Prix",1,Sports,"Italian GP, Race Fernando came out of third position while Jarno finished tenth of Italy's Grand Prix this afternoon",0.9628
Will Hutton There were two stories last week that will have world-shaping implications. The first was in a Paris hospital and a compound in Ramallah.,2,Business,Will Hutton There were two stories last week that will have implications for the world. The first was in a hospital in Paris and a complex in Ramallah.,0.9649
"Patriots have memory to feel sorry about Do not bring up last season. Patriots coach Bill Belichick despises talk of the past, except when it helps him prepare his team for the upcoming week.",1,Sports,"Patriots have the memory of feeling sorry for not talking last season. Patriote coach Bill Belichick despises talking about the past, except when it helps him prepare his team for the coming week.",0.9627
Allardyce is infuriated by Souness #39; criticism BOLTON manager Sam Allardyce rounded on his Newcastle counterpart Graeme Souness last night for criticising their style of play. Allardyce saw his unsung side reclaim fourth spot in the table after a 2-1 victory at the Reebok Stadium.,1,Sports,Allardyce is furious by Souness #39; criticises manager BOLTON Sam Allardyce rounded on his counterpart of Newcastle Graeme Souness last night to criticize their game style. Allardyce saw his unsung side recover fourth place in the table after a 2-1 victory at Reebok Stadium.,0.9019
"Screensaver Strikes Back at Spammers New software allows recipients of spam to band together to target known websites behind the messages. The idea is to bombard the sites with messages, slowing them down and making them more expensive to run.",3,Sci/Tech,"Screensaver Strikes Back at Spammers The new software allows spam recipients to regroup to target known sites behind messages. The idea is to bomb sites with messages, slow them down and make them more expensive to run.",0.9817
"Sandy Alomar Agrees to Sign With Rangers (AP) AP - Six-time All-Star catcher Sandy Alomar Jr. agreed Wednesday to a  #36;550,000, one-year contract with the Texas Rangers to be a part-time player next season.",1,Sports,Sandy Alomar agrees to sign with the Rangers (AP) AP - Six-time All-Star capture Sandy Alomar Jr. accepted Wednesday a one-year contract with the Texas Rangers to be a part-time player next season.,0.9682
"Delta Pilots Ratify Concession Package (Reuters) Reuters - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #36;1 billion a year, in a move the company hopes will buy\it time to restructure outside of bankruptcy.",2,Business,"Delta Pilots Ratify Concession Package (Reuters) Reuters - Pilots at Delta Air Lines Inc. \on Thursday has ratified a concession package that will save the carrier #36;1 billion per year, in a movement the company hopes to buy time to restructure outside the bankruptcy.",0.9842
"Safety concerns stand in way of space tourism Thrill seekers are plunking down six figures to ride rockets not even been built yet, and a new airline called Virgin Galactic promises to be soaring in the next three years.",3,Sci/Tech,"Safety Concerns Oppose Space Tourism Thrill researchers are working six-digit to roll rockets that have not yet been built, and a new airline called Virgin Galactic promises to fly over the next three years.",0.8568
"Car Bomb North of Baghdad Kills 7, Wounds 19 (Reuters) Reuters - A car bomb exploded near a U.S.\military patrol in the town of Baiji, north of Baghdad, on\Tuesday, killing at least seven Iraqis and wounding 20 people,\including two U.S. soldiers, doctors and the military said.",0,World,"Car Bomb North of Baghdad Tue 7, Injuries 19 (Reuters) Reuters - A car bomb exploded near an American military patrol in the city of Baiji, north of Baghdad, on Tuesday, killing at least seven Iraqis and wounding 20 people, including two American soldiers, doctors and the army said.",0.9405
Impact of euro played down The damage to exports caused by a stronger euro has been played down by a member of the European Central Bank #39;s governing council in remarks highlighting the bank #39;s limited concern about the currency #39;s rise.,2,Business,The impact of the euro has decreased The damage to exports caused by a stronger euro has been mitigated by a member of the European Central Bank No. 39; the Board of Directors in remarks highlighting Bank No. 39; the limited concerns about currency No. 39; the increase.,0.8589
Is Google the new devil? Looks like Microsoft may have been biding its time to get back at search giant Google. Missing Links,3,Sci/Tech,Is Google the new devil? It looks like Microsoft may have bid its time back to Google's giant search.,0.8833
"Briefly: Akamai boosts Web application services roundup Plus: Good Technology supported by HP, Samsung...RIM touts BlackBerry with Wi-Fi...HP to sell Voltaire's InfiniBand switch.",3,Sci/Tech,"Briefly: Akamai boosts Web roundup application services Plus: Good technology supported by HP, Samsung...RIM all BlackBerry with Wi-Fi...HP sell Voltaire's InfiniBand switch.",0.9848
"New \$50 bill designed to counter counterfeits WASHINGTON - The green is still there, but with touches of blue, red and yellow. A stylized image of the Stars and Stripes now waves in the background.",2,Business,"New \$50 bill designed to counter counterfeit WASHINGTON - The green is still there, but with blue, red and yellow keys. A stylized image of the stars and waves now in the background.",0.958
Francis Nixes Hurricanes' Front Office Job (AP) AP - Ron Francis turned down a front-office job with the Carolina Hurricanes and is still deciding whether he wants to continue his playing career.,1,Sports,Francis Nixes Hurricanes' Front Office Job (AP) AP - Ron Francis has refused a leading job with the Carolina Hurricanes and is still deciding if he wants to continue his career as a player.,0.9242
"Running was a key human characteristic By Lee Bowman. The ability to run long distances across the African savannah gave human ancestors an evolutionary advantage over other primates that walked upright, but could not run the mile or 20, researchers argue in a new study.",3,Sci/Tech,"Running was a key human characteristic By Lee Bowman. The ability to travel long distances through the African savannah gave human ancestors an evolutionary advantage over other primates who walked standing but could not run the mile or 20, the researchers argue in a new study.",0.9835
Specialty Retail Tales Not every specialty retailer is cut from the same mold -- some are just moldy.,2,Business,Specialty Retail Not all specialty retailers are cut from the same mould -- some are simply ground.,0.7859
"Son Is Gone but Fervor Remains After Fallujah After his son's life was ended by an American bullet, an Iraqi insurgent undertook a harrowing escape to a lonely exile in Baghdad, where he waits to fight another day.",0,World,"The son left, but Fervor remains after Fallujah After his son had finished his life with an American bullet, an Iraqi insurgent began an atrocious escape to a solitary exile in Baghdad, where he is waiting to fight another day.",0.9437
"Mauresmo Rallies to Take Advanta Title  NEW YORK (Reuters) - Top seed Amelie Mauresmo rallied to  beat Russia's sixth-seeded Vera Zvonareva 3-6, 6-2, 6-2 to  complete a successful defense of her Advanta championship title  in Philadelphia on Sunday.",1,Sports,"Mauresmo Rallies to Take Advanta Title NEW YORK (Reuters) - The best seed Amélie Mauresmo joined forces to beat the sixth Russian seed Vera Zvonareva 3-6, 6-2, 6-2 to complete a successful defense of his Advanta championship title in Philadelphia on Sunday.",0.9594
"Is Apple Photogenic? With competitors avidly trying to nibble at the iPod #39;s market share, Apple (Nasdaq: AAPL) has released its ostensibly new and improved version.",3,Sci/Tech,"Is Apple Photogenic? With competitors eagerly trying to nibble at iPod #39;s market share, Apple (Nasdaq: AAPL) has released its ostensibly new and improved version.",0.9976
